tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
1380668,comcastcares,False,Sat Oct 28 22:41:12 +0000 2017,"@441376 Hello, Nikeia! Just checking in to see if I can help with any questions or concerns. -GO",,1380667.0
1651379,comcastcares,False,Mon Nov 06 06:59:21 +0000 2017,"@504324 Hi! Thanks for reaching out. Please DM your full name, address, and phone number so I can help. -GO",1651380,1651381.0
1651380,comcastcares,False,Tue Nov 07 00:21:10 +0000 2017,"@504324 Hi, Mosab. Just checking in to see if I can help. Would you mind sending a DM with your full name, address, and phone#? -GO",,1651379.0
1651697,comcastcares,False,Mon Nov 06 07:13:21 +0000 2017,@504384 Please send me the full-service address within a direct message (DM) and I can confirm this information with you. - Chad,,1651698.0
1652123,comcastcares,False,Sat Oct 28 22:37:22 +0000 2017,"@489515 Hi there! Can you please DM me your full name, service address, and phone number? I want to take a look at your account. -MV",,1652124.0
1652217,comcastcares,False,Mon Nov 06 07:28:01 +0000 2017,"@504488 I can assist you, plz send me a DM with your full name, acct # and service address so I can look deeper into this.-RK",,1652218.0
1652580,comcastcares,False,Mon Nov 06 07:44:40 +0000 2017,"@504558 I want to help, Are you watching Via On-demand from your cable box or from your DVR? -KJ",1652581,1652582.0
1652583,comcastcares,False,Tue Nov 07 02:13:14 +0000 2017,@504558 Is the episode also missing if you check on your TV? I want to see if the issue is just related to the apps. -KJ,1652584,1652581.0
1652585,comcastcares,False,Tue Nov 07 02:22:54 +0000 2017,"@504558 Ok thank you, Since it's only missing on the apps. Have you logged out of the app and uninstalled and reinstalled the apps? -KJ",1652586,1652584.0
1652587,comcastcares,False,Tue Nov 07 02:47:41 +0000 2017,@504558 How long has this been going on with the missing episodes? -KJ,1652588,1652586.0
1652589,comcastcares,False,Tue Nov 07 03:47:39 +0000 2017,@504558 Can you DM me your address and phone number so I can check more into the issues you're having with the apps. -KJ,,1652588.0
1652590,comcastcares,False,Mon Nov 06 07:40:01 +0000 2017,@504559 I can definitely assist with the cable issue you're having. Could you please DM me your address and phone number to start? -NFM,,1652591.0
1652592,comcastcares,False,Mon Nov 06 07:38:12 +0000 2017,@504560 Please send me a DM with your account number and I will be able to help you with your cable service issues. - Chad,,1652593.0
1652594,comcastcares,False,Mon Nov 06 07:37:28 +0000 2017,@504561 Please send me a DM with your account number and I will be able to help you with your billing concerns. - Chad,,1652595.0
1652598,comcastcares,False,Mon Nov 06 07:35:37 +0000 2017,@218927 Greetings. All AMC content can be viewed on the XFINITY Stream App or at https://t.co/1PK2viu1Z4. -FL,1652599,1652600.0
1653042,comcastcares,False,Mon Nov 06 07:59:02 +0000 2017,@504647 Please send me a DM with your account number and I will be able to help you with your HBO services. - Chad,,1653043.0
1653044,comcastcares,False,Mon Nov 06 07:58:03 +0000 2017,"@504648 Hmm, I'm sorry to see that. Please send me a DM with your account info so I can assist you. Thanks. -LB",,1653045.0
1653046,comcastcares,False,Mon Nov 06 07:57:03 +0000 2017,@412246 I am very sorry for the delay. Please send me a DM with your account info so I can look into this. Thanks. -LB,1653047,1653048.0
1653049,comcastcares,False,Mon Nov 06 08:07:45 +0000 2017,@412246 I would hate to lose you as a customer. So please let me know if you change your mind. Have a good night. -LB,1653050,1653047.0
1653051,comcastcares,False,Mon Nov 06 08:49:03 +0000 2017,@412246 I understand. Please send me a DM with your account info so that I can help. -LB,,1653050.0
1653054,comcastcares,False,Mon Nov 06 07:52:12 +0000 2017,@504649 I can definitely assist with the channel issue you're having. Could you please DM me your address and phone number to start? -NFM,,1653055.0
1653060,comcastcares,False,Mon Nov 06 07:51:21 +0000 2017,"@504651 Hi, I just replied to the DM you sent us. Once you have a moment please respond there so we can assist you.-Sean",,1653061.0
1653296,comcastcares,False,Tue Oct 17 14:20:34 +0000 2017,@504705 Thank you for that info. Please delete your tweet since it was sent publicly. Send me a Dm and I can help. Thanks! - RO,,1653297.0
1653564,comcastcares,False,Mon Nov 06 08:14:20 +0000 2017,"@504751 Hi, we are glad you are enjoying your new remote. We will certainly pass along your feedback to our admins. -AC",,1653565.0
1653566,comcastcares,False,Mon Nov 06 08:06:24 +0000 2017,"@504752 Hi, I can look into your connection for you. Can you DM the name and address on the account to us?-Sean",,1653567.0
1653569,comcastcares,False,Mon Nov 06 08:05:01 +0000 2017,"@504753 Good Morning. I can most definitely assist you with your concerns. Plz, DM me your full name, acct #, and service address.-RK",,1653570.0
1654056,comcastcares,False,Mon Nov 20 15:16:18 +0000 2017,@504863 Hi Clayton. I'd like to help with your concerns regarding the game. Can you send me a DM with your phone number and address to get started? Thank you! - SL,,1654057.0
1654061,comcastcares,False,Mon Nov 20 15:07:02 +0000 2017,@504864 Hi! How can I help? -EM,,1654062.0
1654063,comcastcares,False,Tue Oct 31 18:13:50 +0000 2017,4K on Netflix is here! Find out how you can access it here: https://t.co/OkPAixhbvg https://t.co/xS0JNljSQt,"1654064,1654065,1654066,1654067,1654068,1654069,1654070,1654071,1654072,1654073,1654074,1654075,1654076,1654077,1654062,1654078,1654079,1654080,1654081,1654082,1654083,1654084",
1654085,comcastcares,False,Mon Nov 20 15:05:05 +0000 2017,"@154340 Hi, Todd! Let me take a look. Could you please DM me the phone number and address linked to your account? -KCB",1654086,1654087.0
1654088,comcastcares,False,Mon Nov 20 15:33:35 +0000 2017,"@154340 I'm glad to hear that! Please feel free to reach out to us with any further questions or concerns, we're here 24/7 to assist. Have a great rest of your Monday! -KCB",,1654086.0
1654344,comcastcares,False,Sun Oct 08 23:27:51 +0000 2017,"@504926 Hello, I do apologize for the troubles with your services. Please DM your full address and I will look into this for you. ~RD",,1654345.0
1654371,comcastcares,False,Sun Oct 08 23:30:09 +0000 2017,"@504933 I see that you've recently posted about your recent Comcast appointments, DM your account # so I can look into this &amp; speak privately. ~DB",,1654372.0
1654770,comcastcares,False,Mon Nov 06 02:57:43 +0000 2017,@505040 Hello please DM your account details and I will look into this for you. ~RD,,1654771.0
1654772,comcastcares,False,Mon Nov 06 02:55:37 +0000 2017,@505041 Oh my goodness! Please send me a DM with your service address so that I can help with these speed issues. -TW,,1654773.0
1654774,comcastcares,False,Mon Nov 06 02:51:06 +0000 2017,@505042 and the phone number associated with your account so I can assist further with your concerns. Thanks! -KW,,1654775.0
1654776,comcastcares,False,Mon Nov 06 02:50:59 +0000 2017,"@505042 Hi, I'd like to check on the status of your services. Please send a DM with your full name, address,",,1654775.0
1655955,comcastcares,False,Mon Nov 06 03:28:34 +0000 2017,"@219223 Hello, I do apologize for the error code and I'm happy to help! Can you please DM the full address? ~AT",,1655956.0
1655957,comcastcares,False,Mon Nov 06 03:25:01 +0000 2017,"@505330 Hello, thanks for reaching out about your concerns and I'm happy to help! Can you please DM the full address? ~AT",,1655958.0
1655959,comcastcares,False,Mon Nov 06 03:24:12 +0000 2017,"@492020 I'd be more than happy to help with your issues. Please send a DM with your full name, address and phone number. -GM",,1655960.0
1656312,comcastcares,False,Mon Nov 06 03:44:30 +0000 2017,"@335735 Hello, I'm sorry to see that you have had such a poor experience and I'm happy to help! Can you please DM the full address? ~AT",,1656313.0
1656315,comcastcares,False,Mon Nov 06 03:42:58 +0000 2017,"@505422 with your full name, address, and account number so I can look into your concerns. -KW",,1656316.0
1656317,comcastcares,False,Mon Nov 06 03:42:54 +0000 2017,"@505422 Hi, I understand your frustration and I'd like to see what I can do to assist with your reception issues. Please send a DM",,1656316.0
1656319,comcastcares,False,Mon Nov 06 03:36:27 +0000 2017,"@505423 Please send a DM with your full name, address, and account number so I can help. Thanks! -KW",,1656320.0
1656408,comcastcares,False,Tue Oct 17 14:40:02 +0000 2017,@360418 Hi Vicki. We'd like to help with your TV service. Please send a DM with your address plus your phone number or account number. -BM,,1656409.0
1656422,comcastcares,False,Tue Oct 17 14:38:02 +0000 2017,@505452 I can definitely look into this interruption for you. Please DM me your full address and phone number so I can better assist. –SLM,1656423,1656424.0
1656448,comcastcares,False,Tue Oct 17 14:32:53 +0000 2017,"@505456 I am sorry about this! Please send me a DM with your account number, address, and phone. I will be happy to help. Thanks! - RO",,1656449.0
1656889,comcastcares,False,Mon Nov 06 03:57:58 +0000 2017,"@401715 Hello. I'd like to help with your service issues. Please send a DM with your full name, address and phone number. -GM",,1656890.0
1656891,comcastcares,False,Mon Nov 06 03:55:11 +0000 2017,"@505587 Thank you for bringing this issue to our attention. Please, DM me the billing address associated with the account. -LD",,1656892.0
1656893,comcastcares,False,Mon Nov 06 03:49:36 +0000 2017,"@505588 Hello, thanks for reaching out about your concerns and I'm happy to help! Can you please DM more detail? ~AT",,1656894.0
1656895,comcastcares,False,Mon Nov 06 03:47:01 +0000 2017,"@505589 Hello, I'm sorry to see that you feel this way and I'd be happy to help! Can you please send a DM with the full address? ~AT",,1656896.0
1656897,comcastcares,False,Mon Nov 06 03:46:55 +0000 2017,"@505590 Hello, I am sorry you had this experience. Can you send me a DM so I can help out with any account issues? –SDL",,1656898.0
1658104,comcastcares,False,Mon Nov 06 04:28:42 +0000 2017,@304730 Can you send me a DM and I can assist you with this please? –AG,,1658105.0
1658106,comcastcares,False,Mon Nov 06 04:28:30 +0000 2017,"@505900 Hi, I understand you're having issues with your DVR. I would like to help out. Can you DM your address or phone number? - MH",,1658107.0
1658111,comcastcares,False,Mon Nov 06 04:26:34 +0000 2017,"@505901 with your full name, address, and account number so I can look into your concerns. Thanks! -KW",,1658112.0
1658113,comcastcares,False,Mon Nov 06 04:26:27 +0000 2017,"@505901 Hi, I apologize for the experience you've had and I'm happy to assist you here with your service issues. Please send a DM",,1658112.0
1658114,comcastcares,False,Mon Nov 06 04:25:35 +0000 2017,@501683 Hello please DM your full address and name on your account and I will look into your concerns. ~RD,1658115,1658116.0
1658118,comcastcares,False,Mon Nov 06 05:39:56 +0000 2017,@501683 Please DM your account details and I will look into this for you. ~RD,,1658117.0
1658441,comcastcares,False,Mon Nov 06 04:38:02 +0000 2017,@505997 I would be happy to look into this for you. Please DM your address/phone so we can get started. - GW,1658442,1658443.0
1658444,comcastcares,False,Mon Nov 06 19:38:53 +0000 2017,"@505997 Hi, I would be happy to help look in to the speeds. Can you please send me a DM with your acct# or phone# so I can assist you? -CLR",,1658442.0
1658445,comcastcares,False,Mon Nov 06 04:30:13 +0000 2017,"@505998 Hi, I understand you are having issues with your service. I would like to help out. Can you DM  me? - MH",,1658446.0
1658876,comcastcares,False,Mon Nov 06 04:55:39 +0000 2017,@500768 We want to help get this resolved for you. Please send us a DM and we will do everything we can to help. - GW,,1658877.0
1644858,comcastcares,False,Mon Nov 06 04:46:53 +0000 2017,"@502640 Hello, I do apologize 4K should be working through your cable box. Can you please send a DM with the full address? ~AT",,1644857.0
1659463,comcastcares,False,Mon Nov 06 05:10:21 +0000 2017,@506284 I would be happy to look into this for you. Please DM your address/phone so we can get started. - GW,,1659464.0
1659837,comcastcares,False,Mon Nov 06 05:20:08 +0000 2017,"@506382 Hi, this is not the experience we want for you. Can you please DM me your address or phone number so I can help? –SDL",,1659838.0
1659839,comcastcares,False,Mon Nov 06 05:18:35 +0000 2017,@506383 This is not what we want for you. I would be happy to help. Please DM your address/phone to get started. - GW,1659840,1659841.0
1659842,comcastcares,False,Mon Nov 06 16:09:16 +0000 2017,@506383 We can take a closer look at the connection issues from here. Please send us a DM with the account information. -EW,,1659840.0
1659843,comcastcares,False,Mon Nov 06 05:17:52 +0000 2017,@506384 I do apologize the service interruption can affect all services. ~AT,,1659844.0
1659845,comcastcares,False,Mon Nov 06 00:53:48 +0000 2017,"@506384 Hello, I'm sorry for any frustrations you have and I'm happy to help! Can you please DM the full address? ~AT",1659844,1659846.0
1660564,comcastcares,False,Mon Nov 06 05:58:16 +0000 2017,"@506557 Hey there, I would like to further assist you with your wifi issues. Can you please DM your address and telephone number? -ZC",,1660565.0
1660566,comcastcares,False,Mon Nov 06 05:52:48 +0000 2017,@349782 with any issue you're having. Can you please send me your account information via PM so that I can see what I can do? -XG,,1660567.0
1660569,comcastcares,False,Mon Nov 06 05:49:41 +0000 2017,@205072 I would be happy to look into this for you. Please DM your address/phone so we can get started. - GW,1660570,1660571.0
1660572,comcastcares,False,Mon Nov 06 05:59:55 +0000 2017,"@205072 Great. If you have any other questions or concerns regarding the account in the future, please don't hesitate to reply to this message. -Ra",,1660570.0
1660946,comcastcares,False,Mon Nov 06 06:06:44 +0000 2017,"@506660 Good Morning. I can definitely assist you with your service concerns. Plz, DM me your name, acct # and service address.-RK",,1660947.0
1661140,comcastcares,False,Mon Nov 06 08:44:03 +0000 2017,"@504489 Hi, I can look into your service for you. Can you DM the name and address on the account so I can check the account?-Sean",,1661141.0
1661147,comcastcares,False,Mon Nov 06 08:42:47 +0000 2017,"@506710 Hi, I'm sorry that this is happening with the service. Can you DM the name and address on the account?-Sean",,1661148.0
1661150,comcastcares,False,Mon Nov 06 08:34:08 +0000 2017,@506711 I would like to help. Please send me a DM with your account information. Thank you. -LB,,1661151.0
1661152,comcastcares,False,Mon Nov 06 08:32:45 +0000 2017,"@243020 Good Morning. I can assist you with your Internet speed concerns. Plz, DM me your full name, acct #, and service address.-RK",,1661153.0
1661154,comcastcares,False,Mon Nov 06 08:32:09 +0000 2017,"@506712 Good Morning. I can assist you with your application concerns. Plz, DM me your full name, acct #, and service address.-RK",,1661155.0
1661631,comcastcares,False,Mon Nov 06 08:53:01 +0000 2017,@506789 May I confirm if you need any assistance with your account? - Chad,,1661632.0
1661633,comcastcares,False,Mon Nov 06 08:49:36 +0000 2017,"@506790 Thank you for those kind words, Kyle. Please reach out to us anytime if you need assistance, we are available 24/7.-RK",,1661634.0
1664205,comcastcares,False,Tue Oct 17 15:04:25 +0000 2017,"@507208 I'm sorry to see the reception issues. Please send me a DM with your name, phone number, and address so I can help. -EW",,1664206.0
1664557,comcastcares,False,Mon Nov 06 10:25:12 +0000 2017,"@243020 I can assist you, please DM me your full name, service address, acct # so I can look deeper into this issue.-RK",,1664558.0
1664958,comcastcares,False,Mon Nov 06 10:39:55 +0000 2017,@507346 Please send me a DM with your account number and I will be able to help you with your service issues. - Chad,,1664959.0
1664960,comcastcares,False,Mon Nov 06 10:33:45 +0000 2017,"@507347 number, the phone number listed on the account, and the full-service address. - Chad",1664961,1664962.0
1664963,comcastcares,False,Mon Nov 06 10:39:07 +0000 2017,@507347 A DM or private message would be the same thing. I will need to keep your account information private for security purposes. - Chad,1664964,1664961.0
1665422,comcastcares,False,Mon Nov 06 10:48:41 +0000 2017,"@507443 Hello. We can help with your service. Please DM us with your full address, name and phone # on the account. Thanks. -FL",,1665423.0
1665782,comcastcares,False,Wed Oct 25 16:45:55 +0000 2017,"@217228 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1665783.0
1665784,comcastcares,False,Wed Oct 25 16:44:48 +0000 2017,@507528 If you're having service issues I'd love to help! Could you DM me your phone number and addresss?-JG,,1665785.0
664727,comcastcares,False,Wed Oct 25 16:38:05 +0000 2017,@278419 number and phone number. -ATM,1665786,664726.0
1665948,comcastcares,False,Mon Nov 06 11:12:02 +0000 2017,"@507555 Hello. Could you DM us with your full street address, name and phone # on the account and details of your request? Thanks. -FL",,1665949.0
1667418,comcastcares,False,Sun Nov 26 04:49:50 +0000 2017,"@507867 Let's get this fixed for you! Please DM your full, service address so I can assist you further. - KM",,1667419.0
1667420,comcastcares,False,Sun Nov 26 04:48:14 +0000 2017,@507868 I can help in more detail if you can send me a DM to continue. -CF,,1667421.0
1667422,comcastcares,False,Sun Nov 26 04:45:26 +0000 2017,@507868 This is very valuable feedback. You can always use the search option at the top if you are looking for a particular show or movie. You also should have the option to record. I can help further with this. Can you send a DM to continue? -CF,"1667421,1667423",1667424.0
1667425,comcastcares,False,Sun Nov 26 04:29:15 +0000 2017,@507868 Hi! This isn't what I like to hear. Which app are you referring to and how can we make your experience better? -CF,1667424,1667426.0
1667427,comcastcares,False,Sun Nov 26 04:46:23 +0000 2017,@507869 Hello there. I would like to take a look at your internet connection. Can you please send a DM with your first and last name along with your account number and service address? -CMH,,1667428.0
1667429,comcastcares,False,Sun Nov 26 04:44:33 +0000 2017,"@507870 Hi, I'm sorry to hear the internet isn't running like it should, I want to help. Send me a DM with your address to pull up the account. -SDL",,1667430.0
1667431,comcastcares,False,Sun Nov 26 04:44:16 +0000 2017,@507871 I apologize for the troubles with your services. Please DM us the full address on your account and I would be happy to help. CSR,,1667432.0
1667433,comcastcares,False,Sun Nov 26 04:43:10 +0000 2017,@243016 Hello. I’d like to help with the internet issues you’re experiencing. Could you DM me so we can talk in more detail? –EK,,1667434.0
1667435,comcastcares,False,Sun Nov 26 04:42:41 +0000 2017,"@507872 Hi, Chad! I am sorry to learn that you have had such a poor experience. Please DM your full name, address, and the primary phone number listed on the account so I can help change that around. -GO",,1667436.0
1667438,comcastcares,False,Sun Nov 26 04:41:42 +0000 2017,"@507873 Hi, I see you are having pixelation issues on your TV. I would be more than happy to look into this for you. To ensure I am looking at the correct account, can you please DM me and provide your full name and address?-RM",,1667439.0
1667440,comcastcares,False,Sun Nov 26 04:39:40 +0000 2017,@507874 Oh no. I want to help. Please DM me your address and number so I can get your account pulled up and better assist. -AR,,1667441.0
1667442,comcastcares,False,Sun Nov 26 04:31:46 +0000 2017,"@507875 Hello, I would be more than happy to assist you with your internet concern. To better assist, can you please DM me and provide your full name, address, and phone number associated with the account?-RM",,1667443.0
1667444,comcastcares,False,Sun Nov 26 04:31:35 +0000 2017,"@507876 Hi, I want to help get you the proper speeds. Please send me a DM with your address to pull up your account. -SDL",,1667445.0
1667446,comcastcares,False,Sun Nov 26 04:31:27 +0000 2017,@507877 I would be happy to look into this for you. Please send a DM with your address and phone number so we can get started. - GW,,1667447.0
1667449,comcastcares,False,Sun Nov 26 04:31:22 +0000 2017,@507878 Hi! I can look into this speed issue. Can you please send me a DM with your address and phone number? -CF,1667450,1667451.0
1667452,comcastcares,False,Sun Nov 26 04:30:58 +0000 2017,@507879 Hi! Is there anything I can assist you with today? -CF,,1667453.0
1667454,comcastcares,False,Sun Nov 26 04:30:36 +0000 2017,@213493 Hi! I can look into this speed issue. Can you please send me a DM with your address and phone number? -CF,,1667455.0
1667456,comcastcares,False,Sun Nov 26 04:29:44 +0000 2017,@507880 Hi! I can look into this cable issue. Can you please send me a DM with your address and phone number? -CF,,1667457.0
1667461,comcastcares,False,Sun Nov 26 04:29:06 +0000 2017,"@507882 Hello there. I see that you have sent a DM, I will further assist you from there. -CMH",,1667462.0
1671404,comcastcares,False,Tue Oct 17 15:43:53 +0000 2017,"@508749 That's definitely not good, I'd love to see what's going on. Could you DM me?-JG",,1671405.0
1671406,comcastcares,False,Tue Oct 17 15:33:35 +0000 2017,"@508750 Hi there. Please send me a  DM with your name, phone number, and address so I can assist with the internet issues. -EW",,1671407.0
1671418,comcastcares,False,Mon Nov 06 13:27:10 +0000 2017,"@477827 account number, the phone number listed on the account, and the full-service address. - Chad",,1671419.0
1671423,comcastcares,False,Mon Nov 06 13:19:48 +0000 2017,"@477827 If there is anything we can help you with, please let us know. We are on Twitter 24/7 to offer you assistance. - Chad",,1671422.0
1671425,comcastcares,False,Tue Oct 17 15:31:42 +0000 2017,"@508755 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1671426.0
1672368,comcastcares,False,Mon Nov 06 08:25:34 +0000 2017,@508993 I can definitely assist with the sound issue you're having. Could you please DM me your address and phone number to start? -NFM,1672369,1672370.0
1672371,comcastcares,False,Mon Nov 06 20:17:17 +0000 2017,@508993 I am glad to hear that! Is there anything I might assist you with at this time? -JW,,1672369.0
1672372,comcastcares,False,Mon Nov 06 08:23:42 +0000 2017,@508994 We received your DM and would be happy to continue assisting with the service issues there for privacy. -EG,,1672373.0
1672374,comcastcares,False,Mon Nov 06 08:18:10 +0000 2017,@508995 I can check what's happening in your area if you can send me a DM with your address and account number. -Kim,,1672375.0
1672376,comcastcares,False,Mon Nov 06 08:17:44 +0000 2017,@508996 I can help you with your internet speeds. Can you DM your address and phone number for more assistance? -KJ,,1672377.0
1673154,comcastcares,False,Sat Oct 28 22:56:38 +0000 2017,"@509158 Hello, I want to help. Please DM me your address and number so I can get your account pulled up. -AR",,1673155.0
1673156,comcastcares,False,Sat Oct 28 22:53:18 +0000 2017,@494101 If you change your mind I am here to help. Send a DM anytime. -JB,,1673157.0
1673158,comcastcares,False,Sat Oct 28 22:53:03 +0000 2017,@355583 I can look into why the wrong game was aired. Please DM me your account info so I can help. -GR,,1673159.0
1673160,comcastcares,False,Sat Oct 28 22:51:17 +0000 2017,"@509159 Hi, Christy, can you please check your DM? ~AT",1673161,1673162.0
1674073,comcastcares,False,Tue Oct 17 15:58:38 +0000 2017,@509377 I am happy to hear that. If there is anything else I can help with please let me know. Thanks! - RO,,1674074.0
1674085,comcastcares,False,Tue Oct 17 15:57:40 +0000 2017,@509381 We apologize for the loss of service. Please reach out to us if the issues return. -Jules,,1674086.0
1674087,comcastcares,False,Tue Oct 17 04:42:31 +0000 2017,"@509381 Hi Karen, thanks for reaching out to us with your concern about the broadcast. I'd like to help restore the servi... https://t.co/ukOqeGTnT4",1674086,1674088.0
1674097,comcastcares,False,Tue Oct 17 15:48:37 +0000 2017,@509385 @127249 I definitely want to make sure we get this resolved. I have responded to your DM to better assist. -SLM,,1674098.0
1674441,comcastcares,False,Mon Nov 06 17:45:21 +0000 2017,@189716 Baby come back! We don't want to see you leave and I want to look into your internet issue. Please send me a DM with more information. -AL,1674442,1674439.0
1675735,comcastcares,False,Mon Nov 06 14:22:15 +0000 2017,@501683 and assists you with your monthly rate. Can you please direct message me the account information to further assist?- NL,,1675736.0
1676536,comcastcares,False,Mon Nov 06 14:37:52 +0000 2017,"@509994 I am sorry about this! Please send me a DM with your account number, address and phone. I will be happy to help you. Thanks! - RO",,1676537.0
1676538,comcastcares,False,Mon Nov 06 14:33:16 +0000 2017,@509995 I definitely want to make sure your concerns are addressed. Please send me a DM with how I can assist. -SLM,,1676539.0
1677295,comcastcares,False,Mon Nov 06 14:55:52 +0000 2017,"@510193 Sorry to hear that it continues to freeze. Please DM account details, I can help you. -NC",,1677296.0
1677297,comcastcares,False,Mon Nov 06 14:44:55 +0000 2017,"@510194 I am sorry about that! Please send me a DM with your full name, address, and phone. I will be happy to help. Thanks! - RO",,1677298.0
1678167,comcastcares,False,Tue Oct 17 16:14:18 +0000 2017,"@464008 Sorry to hear about the slow speeds you are experiencing. Please send me a DM with account info, I can help you. -NC",,1678168.0
1678169,comcastcares,False,Tue Oct 17 16:03:09 +0000 2017,"@510423 Hello, is there something I can help you with? -NC",,1678170.0
1678720,comcastcares,False,Mon Nov 06 15:28:15 +0000 2017,@510574 If the issue continues please let me know to see how I can help. Thanks! - RO,,1678721.0
1678722,comcastcares,False,Mon Nov 06 14:45:53 +0000 2017,"@510574 I am sorry about this! Please send me a DM with your account number, address, and phone. I will be happy to look into this. Thanks! - RO",1678721,1678723.0
1678724,comcastcares,False,Mon Nov 06 15:22:35 +0000 2017,"@510575 Can you DM the full address, phone number and name on the account? Thanks. -NC",,1678725.0
1678726,comcastcares,False,Mon Nov 06 03:26:14 +0000 2017,"@510575 Hello, thanks for reaching out about your service interruption concerns and I'd be happy to help! Can you please DM the full address? ~AT",1678725,1678727.0
1679489,comcastcares,False,Mon Nov 06 15:40:39 +0000 2017,@510749 Sorry to hear about your poor experience. I can help with any questions. Please send me a DM with more information. -NC,"1679490,1679491",1679492.0
1679493,comcastcares,False,Mon Nov 06 15:39:49 +0000 2017,@510750 Wonderful! I am glad Ethan was able to help! Please feel free to reach out if anything addition is needed from our team. -NC,,1679494.0
1679498,comcastcares,False,Mon Nov 06 15:37:50 +0000 2017,@510751 I can definitely look into this for you. Please DM me your full address and phone number so I can better assist. –SLM,,1679499.0
1679870,comcastcares,False,Sun Feb 28 14:11:13 +0000 2016,"@510842 Could you please follow us &amp; DM your full address, phone # or account #? I would like to help investigate your",1679871,1679872.0
1680294,comcastcares,False,Wed Oct 25 21:41:55 +0000 2017,"@510945 your full name, account number and phone number. -ATM",,1680295.0
1680296,comcastcares,False,Wed Oct 25 21:41:53 +0000 2017,@510945 That's not Good! I can look into your tech concerns and see what's going on. Please send us a direct message with,,1680295.0
1681152,comcastcares,False,Mon Nov 06 16:13:59 +0000 2017,@511144 I just wanted to follow up with you and see if you wanted me to look further into this for you. -JW,1681153,1681154.0
1681155,comcastcares,False,Mon Nov 06 17:32:08 +0000 2017,@511144 You were talking about overages with XFINITY. We are the same company. -JW,1681156,1681153.0
1681158,comcastcares,False,Mon Nov 06 17:37:14 +0000 2017,"@511144 I see. If you ever need assistance from us, please feel free to reach out. -JW",,1681157.0
1681163,comcastcares,False,Mon Nov 06 16:13:18 +0000 2017,@511146 I just wanted to follow up with you and see if you were still having any issues with your services. -JW,1681164,1681165.0
1681166,comcastcares,False,Mon Nov 06 16:18:29 +0000 2017,@511146 Would you like me to look further into this issue for you? -JW,,1681164.0
1681170,comcastcares,False,Mon Nov 06 16:13:04 +0000 2017,@511148 I just wanted to follow up with you and see if you were still having any issues with your services. -JW,1681171,1681172.0
1681173,comcastcares,False,Mon Nov 06 19:11:16 +0000 2017,@511148 Oh okay. Is there anything that I might assist you with at this time? -JW,1681174,1681171.0
1681175,comcastcares,False,Mon Nov 06 19:13:53 +0000 2017,"@511148 If you ever need assistance with anything in the future, please feel free to reach back out to us. I hope you have a great week! -JW",,1681174.0
1681177,comcastcares,False,Mon Nov 06 16:12:52 +0000 2017,@511149 I just wanted to follow up with you and see if you were still having any issues with your services. -JW,,1681178.0
1623073,comcastcares,False,Mon Nov 06 16:10:40 +0000 2017,@497220 I just wanted to follow up with you and see if you were still wanting me to look further into this for you. -JW,1681180,1623072.0
1681181,comcastcares,False,Tue Nov 07 01:45:03 +0000 2017,@497220 I would like to check your account to see why the channel was removed. Could you please send a  DM your address and phone number? -CRP,1681182,1681180.0
1681183,comcastcares,False,Tue Nov 07 14:33:05 +0000 2017,@497220 Hello! These changes are not Comcast's decision. Any further questions can be directed to WYBE. - NS,,1681182.0
1681184,comcastcares,False,Mon Nov 06 16:08:24 +0000 2017,@511150 I just wanted to follow up with you and see if you were still having any issues with your services. -JW,,1681185.0
1681187,comcastcares,False,Mon Nov 06 16:08:13 +0000 2017,@511151 I just wanted to follow up with you and see if you were still having any issues with your services. -JW,,1681188.0
1681190,comcastcares,False,Mon Nov 06 16:06:27 +0000 2017,@511152 I just wanted to follow up with you and see if you were still having any issues with your services. -JW,1681191,1681192.0
1681193,comcastcares,False,Mon Nov 06 21:50:53 +0000 2017,@511152 I am glad to hear that! Is there anything that I might assist you with at this time? -JW,1681194,1681191.0
1681195,comcastcares,False,Mon Nov 06 21:54:14 +0000 2017,"@511152 If you ever need assistance in the future, please feel free to reach back out to us. I hope you have a great week! -JW",,1681194.0
1681973,comcastcares,False,Mon Nov 06 16:27:44 +0000 2017,"@417954 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1681974.0
1681975,comcastcares,False,Mon Nov 06 16:27:20 +0000 2017,"@511337 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1681976.0
1681977,comcastcares,False,Mon Nov 06 16:25:50 +0000 2017,"@511338 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",1681978,1681979.0
1681980,comcastcares,False,Mon Nov 06 16:37:53 +0000 2017,@511338 Okay. Please reach out to us if you have any questions or concerns in the future. –Jules,,1681978.0
1681981,comcastcares,False,Mon Nov 06 16:25:42 +0000 2017,"@11333 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1681982.0
1681983,comcastcares,False,Mon Nov 06 16:25:33 +0000 2017,"@511339 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1681984.0
